Country Name,Airport Name,IATA CODE
Solomon Islands,Kaghau Airport,KGE
Solomon Islands,Kirakira Airport,IRA
Solomon Islands,Munda Airport,MUA
Somalia,Galcaio Airport,GLK
Somalia,Bosaso Airport,BSA
Somalia,Berbera Airport,BBO
Somalia,Garowe Airport,GGR
Somalia,Mogadishu Aden Adde International Airport,MGQ
Somalia,Kisimayu Airport,KMU
Somalia,Hargeisa Airport,HGA
South Africa,Kimberley Airport,KIM
South Africa,Johannesburg OR Tambo International Airport,JNB
South Africa,Johannesburg Lanseria International Airport,HLA
South Africa,Londolozi Airport,LDZ
South Africa,Mthatha Airport,UTT
South Africa,Margate Airport,MGH
South Africa,Mahikeng Mmabatho Airport,MBD
South Africa,Durban Virginia Airport,VIR
South Africa,Cape Town International Airport,CPT
South Africa,Bloemfontein Airport,BFN
South Africa,Durban King Shaka International Airport,DUR
South Africa,Hoedspruit Airport,HDS
South Africa,George Airport,GRJ
South Africa,East London Airport,ELS
South Africa,Richards Bay Airport,RCB
South Africa,Pretoria Wonderboom Airport,PRY
South Africa,Port Elizabeth Airport,PLZ
South Africa,Sishen Airport,SIS
South Africa,Upington Airport,UTN
South Africa,Sun City Pilanesberg International Airport,NTY
South Africa,Skukuza Airport,SZK
South Africa,Phalaborwa Airport,PHW
South Africa,Nelspruit Kruger Mpumalanga International Airport,MQP
South Africa,Nelspruit Airport,NLP
South Africa,Phinda Zulu Inyala Airport,PZL
South Africa,Polokwane International Airport,PTG
South Africa,Plettenberg Bay Airport,PBZ
South Africa,Pietermaritzburg Airport,PZB
South Korea,Gwangju Airport,KWJ
South Korea,Jeju International Airport,CJU
South Korea,Jinju Sacheon Airport,HIN
South Korea,Gunsan Airport,KUV
South Korea,Busan Gimhae International Airport,PUS
South Korea,Cheongju International Airport,CJJ
South Korea,Daegu International Airport,TAE
South Korea,Muan International Airport,MWX
South Korea,Wonju Airport,WJU
South Korea,Yangyang International Airport,YNY
South Korea,Yeosu Airport,RSU
South Korea,Ulsan Airport,USN
South Korea,Pohang Airport,KPO
South Korea,Seoul Gimpo International Airport,GMP
South Korea,Seoul Incheon International Airport,ICN
South Sudan,Malakal International Airport,MAK
South Sudan,Juba International Airport,JUB
South Sudan,Wau Airport,WUU
South Sudan,Rumbek Airport,RBX
Spain,Gran Canaria Airport,LPA
Spain,Granada Federico Garcia Lorca Airport,GRX
Spain,Huesca Pirineos Airport,HSK
Spain,Girona Costa Brava Airport,GRO
Spain,Cordoba Airport,ODB
Spain,El Hierro Airport,VDE
Spain,Fuerteventura Airport,FUE
Spain,La Perdiz Airport,QYI
Spain,Lanzarote Airport,ACE
Spain,Leon Airport,LEN
Spain,La Palma Airport,SPC
Spain,Ibiza Airport,IBZ
Spain,Jerez Airport,XRY
Spain,La Gomera Airport,GMZ
Spain,Almeria Airport,LEI
Spain,Andorra La Seu de Urgel Airport,LEU
Spain,Asturias Airport,OVD
Spain,Alicante Airport,ALC
Spain,A Coruna Airport,LCG
Spain,Albacete Airport,ABC
Spain,Algeciras Heliport,QYH
Spain,Castellon Costa Azahar Airport,CDT
Spain,Ceuta Heliport,JCU
Spain,Ciudad Real Central Airport,CQM
Spain,Burgos Airport,RGS
Spain,Badajoz Airport,BJZ
Spain,Barcelona El Prat Airport,BCN
Spain,Bilbao Airport,BIO
Spain,Lleida Alguaire Airport,ILD
Spain,Santiago de Compostela Airport,SCQ
Spain,Seville San Pablo Airport,SVQ
Spain,Tenerife North Airport,TFN
Spain,Santander Airport,SDR
Spain,Sabadell Airport,QYS
Spain,Salamanca Airport,SLM
Spain,San Sebastian Airport,EAS
Spain,Vigo-Peinador Airport,VGO
Spain,Vitoria Airport,VIT
Spain,Zaragoza Airport,ZAZ
Spain,Valladolid Airport,VLL
Spain,Tenerife South Airport,TFS
Spain,Teruel Airport,TEV
Spain,Valencia Airport,VLC
Spain,Madrid Torrejon Airport,TOJ
Spain,Mahon Menorca Airport,MAH
Spain,Malaga Costa Del Sol Airport,AGP
Spain,Madrid Cuatro Vientos Airport,QYU
Spain,Logrono Agoncillo Airport,RJL
Spain,Madrid Barajas Airport,MAD
Spain,Madrid Getafe Airport,QYM
Spain,Pamplona Airport,PNA
Spain,Reus Airport,REU
Spain,Rota Naval Station Airport,ROZ
Spain,Palma de Mallorca Airport,PMI
Spain,Melilla Airport,MLN
Spain,Moron Air Base,OZP
Spain,Murcia Corvera International Airport,RMU
Sri Lanka,Colombo Ratmalana Airport,RML
Sri Lanka,Colombo Bandaranaike International Airport,CMB
Sri Lanka,Batticaloa International Airport,BTC
Sri Lanka,Hambantota Mattala Rajapaksa International Airport,HRI
Sri Lanka,Trincomalee China Bay Airport,TRR
Sri Lanka,Koggala Airport,KCT
Sri Lanka,Jaffna International Airport,JAF
Sudan,Geneina Airport,EGN
Sudan,El Obeid Airport,EBD
Sudan,El Fasher Airport,ELF
Sudan,Kassala Airport,KSL
Sudan,Port Sudan New International Airport,PZU
Sudan,Nyala Airport,UYL
Sudan,Khartoum International Airport,KRT
Suriname,Paramaribo Zorg en Hoop Airport,ORG
Suriname,Paramaribo Zanderij International Airport,PBM
Sweden,Kiruna Airport,KRN
Sweden,Kramfors Hoga Kusten Airport,KRF
Sweden,Kristianstad Osterlen Airport,KID
Sweden,Kalmar Airport,KLR
Sweden,Karlskoga Airport,KSK
Sweden,Karlstad Airport,KSD
Sweden,Ljungbyhed Airport,QEL
Sweden,Lulea Airport,LLA
Sweden,Lycksele Airport,LYC
Sweden,Lidkoping Hovby Airport,LDK
Sweden,Linkoping City Airport,LPI
Sweden,Linkoping Malmen Airport,QEI
Sweden,Jonkoping Airport,JKG
Sweden,Eskilstuna Airport,EKT
Sweden,Gallivare Lapland Airport,GEV
Sweden,Gavle Airport,GVX
Sweden,Angelholm Helsingborg Airport,AGH
Sweden,Arvidsjaur Airport,AJR
Sweden,Borlange Dala Airport,BLE
Sweden,Halmstad Airport,HAD
Sweden,Hemavan Airport,HMV
Sweden,Hultsfred Airport,HLF
Sweden,Gothenburg Landvetter Airport,GOT
Sweden,Gothenburg City Airport,GSE
Sweden,Hagfors Airport,HFS
Sweden,Sundsvall Timra Airport,SDL
Sweden,Sveg Harjedalen Airport,EVG
Sweden,Torsby Airport,TYF
Sweden,Stockholm Vasteras Hasslo Airport,VST
Sweden,Stockholm Arlanda Airport,ARN
Sweden,Stockholm Skavsta Airport,NYO
Sweden,Vaxjo Smaland Airport,VXO
Sweden,Vilhelmina Airport,VHM
Sweden,Visby Airport,VBY
Sweden,Trollhattan Vanersborg Airport,THN
Sweden,Umea Airport,UME
Sweden,Vastervik Airport,VVK
Sweden,Stockholm Bromma Airport,BMA
Sweden,Norrtalje Mellingeholms Airport,QEM
Sweden,Orebro Airport,ORB
Sweden,Ornskoldsvik Airport,OER
Sweden,Malmo Airport,MMX
Sweden,Mora Siljan Airport,MXX
Sweden,Norrkoping Airport,NRK
Sweden,Salen Scandinavian Mountains Airport,SCR
Sweden,Skelleftea Airport,SFT
Sweden,Skovde Airport,KVB
Sweden,Ostersund Are Airport,OSD
Sweden,Pajala Airport,PJA
Sweden,Ronneby Airport,RNB
Switzerland,La Chaux-de-Fonds Les Eplatures Airport,QYC
Switzerland,Grenchen Airport,QYG
Switzerland,Locarno Airport,QYZ
Switzerland,Lausanne Airport,QYL
Switzerland,Geneva International Airport,GVA
Switzerland,Buochs Airport,BXO
Switzerland,Bern Airport,BRN
Switzerland,Fribourg Ecuvillens Airport,QYE
Switzerland,Emmen Airport,EML
Switzerland,Lugano Airport,LUG
Switzerland,St. Moritz Samedan Airport,SMV
Switzerland,St. Gallen Altenrhein Airport,ACH
Switzerland,Zurich Airport,ZRH
Switzerland,St. Stephan Airport,QYN
Switzerland,Sion Airport,SIR
Switzerland,Payerne Airport,VIP
Switzerland,Lupfig Birrfeld Airport,QYP
Switzerland,Saanen Gstaad Airport,QYK
Switzerland,Quinto Ambri Airport,QYQ
Syria,Aleppo International Airport,ALP
Syria,Al-Qamishli Airport,KAC
Syria,Latakia Bassel al Assad International Airport,LTK
Syria,Damascus International Airport,DAM
Taiwan,Matsu Nangan Airport,LZN
Taiwan,Kinmen Airport,KNH
Taiwan,Orchid Island Airport,KYD
Taiwan,Matsu Beigan Airport,MFK
Taiwan,Green Island Airport,GNI
Taiwan,Chiayi Airport,CYI
Taiwan,Kaohsiung International Airport,KHH
Taiwan,Hualien Airport,HUN
Taiwan,Taipei Taoyuan International Airport,TPE
Taiwan,Taipei Songshan Airport,TSA
Taiwan,Wangan Airport,WOT
Taiwan,Taitung Airport,TTT
Taiwan,Qimei Airport,CMJ
Taiwan,Penghu Airport,MZG
Taiwan,Tainan Airport,TNN
Taiwan,Taichung Airport,RMQ
Tajikistan,Dushanbe International Airport,DYU
Tajikistan,Bokhtar International Airport,KQT
Tajikistan,Kulob Airport,TJU
Tajikistan,Khujand Airport,LBD
Tanzania,Kilimanjaro International Airport,JRO
Tanzania,Kigoma Airport,TKQ
Tanzania,Kilwa Masoko Airport,KIY
Tanzania,Mafia Airport,MFA
Tanzania,Lake Manyara Airport,LKY
Tanzania,Bukoba Airport,BKZ
Tanzania,Arusha Airport,ARK
Tanzania,Dar-es-Salaam Julius Nyerere International Airport,DAR
Tanzania,Iringa Airport,IRI
Tanzania,Dodoma Airport,DOD
Tanzania,Songwe Airport,MBI
Tanzania,Songea,SGX
Tanzania,Seronera Airstrip,SEU
Tanzania,Tabora Airport,TBO
Tanzania,Zanzibar Abeid Amani Karume International Airport,ZNZ
Tanzania,Tanga Airport,TGT
Tanzania,Mtwara Airport,MYW
Tanzania,Mpanda Airport,NPY
Tanzania,Musoma Airport,MUZ
Tanzania,Pemba Airport,PMA
Tanzania,Mwanza Airport,MWZ
Thailand,Lampang Airport,LPT
Thailand,Loei Airport,LOE
Thailand,Koh Samui Airport,USM
Thailand,Krabi Airport,KBV
Thailand,Nakhon Phanom Airport,KOP
Thailand,Nakhon Ratchasima Airport,NAK
Thailand,Mae Hong Son Airport,HGN
Thailand,Mae Sot Airport,MAQ
Thailand,Khon Kaen Airport,KKC
Thailand,Buriram Airport,BFV
Thailand,Chiang Mai International Airport,CNX
Thailand,Bangkok Don Mueang International Airport,DMK
Thailand,Bangkok Suvarnabhumi Airport,BKK
Thailand,Hat Yai International Airport,HDY
Thailand,Hua Hin Airport,HHQ
Thailand,Chiang Rai International Airport,CEI
Thailand,Chumphon Airport,CJM
Thailand,Nakhon Si Thammarat Airport,NST
Thailand,Surat Thani Airport,URT
Thailand,Trang Airport,TST
Thailand,Songkhla Airport,SGZ
Thailand,Sukhothai Airport,THS
Thailand,Udon Thani International Airport,UTH
Thailand,Yala Betong International Airport,BTZ
Thailand,Trat Airport,TDX
Thailand,Ubon Ratchathani Airport,UBP
Thailand,Sakon Nakhon Airport,SNO
Thailand,Phitsanulok Airport,PHS
Thailand,Phrae Airport,PRH
Thailand,Nan Airport,NNT
Thailand,Narathiwat Airport,NAW
Thailand,Rayong Pattaya U-Tapao International Airport,UTP
Thailand,Roi Et Airport,ROI
Thailand,Phuket International Airport,HKT
Thailand,Ranong Airport,UNN
Timor-leste (east Timor),Dili Presidente Nicolau Lobato International Airport,DIL
Timor-leste (east Timor),Atauro Airport,AUT
Timor-leste (east Timor),Maliana Airport,MPT
Timor-leste (east Timor),Suai Airport,UAI
Timor-leste (east Timor),Oecusse Airport,OEC
Togo,Lome Tokoin Airport,LFW
Tonga,Eua Kaufana Airport,EUA
Tonga,Tongatapu Fua?amotu International Airport,TBU
Tonga,Vavau International Airport,VAV
Trinidad And Tobago,Port of Spain Piarco International Airport,POS
Trinidad And Tobago,Scarborough International Airport,TAB
Tunisia,Gabes Matmata International Airport,GAE
Tunisia,Monastir Habib Bourguiba International Airport,MIR
Tunisia,Djerba Zarzis International Airport,DJE
Tunisia,Enfidha Hammamet International Airport,NBE
Tunisia,Tozeur Nefta International Airport,TOE
Tunisia,Tunis Carthage International Airport,TUN
Tunisia,Sfax?Thyna International Airport,SFA
Tunisia,Tabarka Ain Draham Airport,TBJ
Turkey,Erzincan Airport,ERC
Turkey,Erzurum Airport,ERZ
Turkey,Eskisehir Airport,AOE
Turkey,Ercan International Airport,ECN
Turkey,Diyarbakir Airport,DIY
Turkey,Edremit Balikesir Koca Seyit Airport,EDO
Turkey,Elazig Airport,EZS
Turkey,Istanbul Ataturk Airport,ISL
Turkey,Istanbul Airport,IST
Turkey,Istanbul Sabiha Gokcen International Airport,SAW
Turkey,Isparta Suleyman Demirel Airport,ISE
Turkey,Gaziantep Oguzeli Airport,GZT
Turkey,Gazipasa Airport,GZP
Turkey,Igdir Airport,IGD
Turkey,Ankara Esenboga International Airport,ESB
Turkey,Antakya Hatay Airport,HTY
Turkey,Antalya Airport,AYT
Turkey,Agri Airport,AJI
Turkey,Adana Sakirpasa Airport,ADA
Turkey,Adana Incirlik Airport,UAB
Turkey,Adiyaman Airport,ADF
Turkey,Canakkale Airport,CKZ
Turkey,Denizli Cardak Airport,DNZ
Turkey,Dalaman Airport,DLM
Turkey,Bursa Yenisehir Airport,YEI
Turkey,Batman Airport,BAL
Turkey,Bingol Airport,BGG
Turkey,Bodrum Milas Airport,BJV
Turkey,Sinop Airport,NOP
Turkey,Sirnak Airport,NKT
Turkey,Sivas Nuri Demirag Airport,VAS
Turkey,Siirt Airport,SXZ
Turkey,Rize Artvin Airport,RZV
Turkey,Samsun Carsamba Airport,SZF
Turkey,Sanliurfa GAP Airport,GNY
Turkey,Van Airport,VAN
Turkey,Yuksekova Hakkari Airport,YKO
Turkey,Zonguldak Airport,ONQ
Turkey,Usak Airport,USQ
Turkey,Tekirdag Corlu Airport,TEQ
Turkey,Tokat Airport,TJK
Turkey,Trabzon Airport,TZX
Turkey,Kastamonu Airport,KFS
Turkey,Kayseri Erkilet International Airport,ASR
Turkey,Konya Airport,KYA
Turkey,Kars Harakani Airport,KSY
Turkey,Izmir Adnan Menderes International Airport,ADB
Turkey,Izmit Topel Airport,KCO
Turkey,Kahramanmaras Airport,KCM
Turkey,Mus Airport,MSR
Turkey,Nevsehir Kapadokya Airport,NAV
Turkey,Ordu Giresun Airport,OGU
Turkey,Merzifon Airport,MZH
Turkey,Kutahya Zafer Airport,KZR
Turkey,Malatya Erhac Airport,MLX
Turkey,Mardin Airport,MQM
Turkmenistan,Kerki International Airport,KEA
Turkmenistan,Dasoguz Airport,TAZ
Turkmenistan,Ashgabat International Airport,ASB
Turkmenistan,Turkmenbashi International Airport,KRW
Turkmenistan,Turkmenabat International Airport,CRZ
Turkmenistan,Mary International Airport,MYP
Turks And Caicos Islands,Grand Turk International Airport,GDT
Turks And Caicos Islands,Providenciales International Airport,PLS
Turks And Caicos Islands,South Caicos Airport,XSC
Tuvalu,Funafuti International Airport,FUN
Uganda,Jinja Airport,JIN
Uganda,Kasese Airport,KSE
Uganda,Arua Airport,RUA
Uganda,Entebbe International Airport,EBB
Uganda,Pakuba Airport,PAF
Uganda,Soroti Airport,SRT
Uganda,Kisoro Airport,KXO
Uganda,Mbarara Airport,MBQ
Ukraine,Kryvyi Rih International Airport,KWG
Ukraine,Kherson International Airport,KHE
Ukraine,Kyiv Boryspil International Airport,KBP
Ukraine,Kyiv Zhuliany Airport,IEV
Ukraine,Kyiv Hostomel Airport,GML
Ukraine,Dnipro Dnipropetrovsk International Airport,DNK
Ukraine,Chernivtsi International Airport,CWC
Ukraine,Donetsk Sergey Prokofiev International Airport,DOK
Ukraine,Kharkiv International Airport,HRK
Ukraine,Ivano-Frankivsk International Airport,IFO
Ukraine,Uzhhorod International Airport,UDJ
Ukraine,Simferopol International Airport,SIP
Ukraine,Vinnytsia Havryshivka International Airport,VIN
Ukraine,Zhytomyr Airport,ZTR
Ukraine,Zaporizhzhia International Airport,OZH
Ukraine,Mykolaiv International Airport,NLV
Ukraine,Lviv Danylo Halytskyi International Airport,LWO
Ukraine,Odesa International Airport,ODS
Ukraine,Rivne International Airport,RWN
Ukraine,Poltava International  Airport,PLV
United Arab Emirates,Al Ain International Airport,AAN
United Arab Emirates,Delma Island Airport,ZDY
United Arab Emirates,Dubai Al Minhad Air Base,NHD
United Arab Emirates,Abu Dhabi Al Bateen Executive Airport,AZI
United Arab Emirates,Abu Dhabi International Airport,AUH
United Arab Emirates,Abu Dhabi Al Dhafra Air Base,DHF
United Arab Emirates,Ras Al Khaimah International Airport,RKT
United Arab Emirates,Sharjah International Airport,SHJ
United Arab Emirates,Sir Bani Yas Airport,XSB
United Arab Emirates,Dubai World Central International Airport,DWC
United Arab Emirates,Dubai International Airport,DXB
United Arab Emirates,Fujairah International Airport,FJR
United Kingdom,Exeter Airport,EXT
United Kingdom,Enniskillen St Angelo Airport,ENK
United Kingdom,Edinburgh Airport,EDI
United Kingdom,Farnborough Airport,FAB
United Kingdom,Fairford Airport,FFD
United Kingdom,Fair Isle Airport,FIE
United Kingdom,Eday Airport,EOI
United Kingdom,Denham Airport,QKD
United Kingdom,RAF Cranwell,QKY
United Kingdom,Cranfield Airport,QKT
United Kingdom,Dunkeswell Airport,QKU
United Kingdom,Dundee Airport,DND
United Kingdom,Doncaster Sheffield Airport,DSA
United Kingdom,Glasgow International Airport,GLA
United Kingdom,RAF Lakenheath,LKZ
United Kingdom,Kirkwall Airport,KOI
United Kingdom,Kemble Cotswold Airport,GBA
United Kingdom,Leeds East Airport,QKM
United Kingdom,Lasham Airport,QKL
United Kingdom,Lands End Airport,LEQ
United Kingdom,Isles of Scilly St Mary's Airport,ISC
United Kingdom,High Wycombe Booker Airfield,HYC
United Kingdom,Haverfordwest Airport,HAW
United Kingdom,Gloucester Gloucestershire Airport,GLO
United Kingdom,Islay Airport,ILY
United Kingdom,Inverness Airport,INV
United Kingdom,Humberside Airport,HUY
United Kingdom,Birmingham Airport,BHX
United Kingdom,RAF Benson,BEX
United Kingdom,Benbecula Airport,BEB
United Kingdom,Bournemouth Airport,BOH
United Kingdom,Blackpool International Airport,BLK
United Kingdom,Blackbushe Airport,BBS
United Kingdom,Bembridge Airport,BBP
United Kingdom,Barra Airport,BRR
United Kingdom,Anglesey Airport,VLY
United Kingdom,Aberdeen International Airport,ABZ
United Kingdom,Belfast International Airport,BFS
United Kingdom,Belfast City George Best  Airport,BHD
United Kingdom,Barrow-in-Furness Walney Island Airport,BWF
United Kingdom,Brighton City Shoreham Airport,ESH
United Kingdom,Coll Airport,COL
United Kingdom,Chichester Goodwood Airport,QUG
United Kingdom,Chester Hawarden Airport,CEG
United Kingdom,Coventry Airport,CVT
United Kingdom,RAF Coningsby,QCY
United Kingdom,Colonsay Airport,CSA
United Kingdom,Carlisle Lake District Airport,CAX
United Kingdom,Caernarfon Airport,QKC
United Kingdom,RAF Brize Norton,BZZ
United Kingdom,Bristol Airport,BRS
United Kingdom,Cardiff Airport,CWL
United Kingdom,Campbeltown Airport,CAL
United Kingdom,Cambridge Airport,CBG
United Kingdom,Shobdon Airport,QKS
United Kingdom,RAF Scampton,SQZ
United Kingdom,Sanday Airport,NDY
United Kingdom,St. Athan Airport,DGX
United Kingdom,London Southend Airport,SEN
United Kingdom,Southampton Airport,SOU
United Kingdom,Rochester Airport,RCS
United Kingdom,Perth Scone Airport,PSL
United Kingdom,Pembrey West Wales Airport,QKP
United Kingdom,Papa Westray Airport,PPW
United Kingdom,Retford Gamston Airport,QKR
United Kingdom,Redhill Aerodrome,KRH
United Kingdom,Glasgow Prestwick Airport,PIK
United Kingdom,Stornoway Airport,SYY
United Kingdom,Wick Airport,WIC
United Kingdom,Westray Airport,WRY
United Kingdom,Welshpool Airport,QKW
United Kingdom,Wolverhampton Halfpenny Green Airport,QKH
United Kingdom,Woking Fairoaks Airport,QKF
United Kingdom,RAF Wittering,QKX
United Kingdom,Warton Airport,WRT
United Kingdom,Swansea Airport,SWS
United Kingdom,Sumburgh Airport,LSI
United Kingdom,Stronsay Airport,SOY
United Kingdom,RAF Waddington,WTN
United Kingdom,Tiree Airport,TRE
United Kingdom,Teesside International Airport,MME
United Kingdom,London Stansted Airport,STN
United Kingdom,London Luton Airport,LTN
United Kingdom,London Biggin Hill Airport,BQH
United Kingdom,RAF Lossiemouth,LMO
United Kingdom,City of Derry Airport,LDY
United Kingdom,London Gatwick Airport,LGW
United Kingdom,London Elstree Aerodrome,QKE
United Kingdom,RAF Leuchars,ADX
United Kingdom,Lerwick Tingwall Airport,LWK
United Kingdom,Leeds Bradford Airport,LBA
United Kingdom,London Heathrow Airport,LHR
United Kingdom,London City Airport,LCY
United Kingdom,Liverpool John Lennon Airport,LPL
United Kingdom,Lydd Ashford Airport,LYX
United Kingdom,Norwich International Airport,NWI
United Kingdom,RAF Northolt,NHT
United Kingdom,Northampton Sywell Airport,ORM
United Kingdom,London Oxford Airport,OXF
United Kingdom,Nottingham Airport,NQT
United Kingdom,Nottingham East Midlands Airport,EMA
United Kingdom,North Weald Airport,QKN
United Kingdom,Newcastle Airport,NCL
United Kingdom,RAF Mildenhall,MHZ
United Kingdom,Manchester Airport,MAN
United Kingdom,North Ronaldsay Airport,NRL
United Kingdom,North Connel Oban Airport,OBN
United Kingdom,Newquay Cornwall Airport,NQY
United States,Greeley Weld County Airport,GXY
United States,Great Falls International Airport,GTF
United States,Green Bay Austin Straubel International Airport,GRB
